Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
5068747,0.0,0.0,0.0,0,157500.0,3.0,1.0,0.0,5.0,-13231.0,-201,1,0,0,0,0.0,2,0
5025029,0.0,0.0,0.0,0,135000.0,1.0,4.0,1.0,1.0,-20013.0,365243,1,0,0,0,0.0,2,0
5149353,1.0,1.0,1.0,0,202500.0,0.0,1.0,1.0,1.0,-12208.0,-3273,1,0,0,0,0.0,2,0
5022571,1.0,1.0,1.0,0,202500.0,1.0,1.0,1.0,1.0,-21721.0,365243,1,0,0,0,8.0,2,0
5024578,0.0,0.0,0.0,1,90000.0,3.0,4.0,1.0,5.0,-10253.0,-1462,1,0,0,0,8.0,3,0
5058405,1.0,1.0,1.0,0,247500.0,3.0,1.0,1.0,1.0,-12843.0,-2609,1,0,0,0,10.0,2,0
5041869,1.0,1.0,0.0,0,99000.0,2.0,4.0,1.0,1.0,-19433.0,-521,1,1,1,0,3.0,2,0
5115894,1.0,1.0,0.0,0,247500.0,0.0,4.0,1.0,1.0,-17455.0,-1321,1,0,0,0,4.0,2,0
5062749,1.0,1.0,0.0,1,202500.0,2.0,1.0,1.0,1.0,-13387.0,-2467,1,0,0,0,3.0,3,0
5045611,0.0,0.0,1.0,2,90000.0,3.0,4.0,1.0,1.0,-11762.0,-716,1,0,0,0,3.0,4,0
5113288,0.0,1.0,1.0,2,121500.0,3.0,2.0,1.0,1.0,-11327.0,-101,1,1,1,0,3.0,4,0
5053003,0.0,1.0,1.0,0,157500.0,3.0,2.0,1.0,1.0,-9389.0,-1632,1,1,1,0,5.0,2,0
5118038,0.0,0.0,0.0,2,121500.0,3.0,1.0,1.0,1.0,-11697.0,-614,1,0,0,0,5.0,4,0
5091405,0.0,0.0,1.0,0,135000.0,3.0,4.0,3.0,1.0,-17579.0,-1904,1,1,0,0,8.0,1,0
5137022,0.0,0.0,0.0,0,180000.0,2.0,4.0,4.0,1.0,-18181.0,-351,1,1,1,0,8.0,1,0
5117594,0.0,0.0,0.0,0,144000.0,3.0,4.0,3.0,1.0,-16898.0,-7310,1,1,1,0,3.0,1,0
5085704,1.0,1.0,1.0,0,126000.0,1.0,4.0,1.0,1.0,-19474.0,365243,1,0,0,0,6.0,2,0
5137292,1.0,1.0,0.0,1,225000.0,3.0,4.0,1.0,1.0,-15243.0,-7260,1,1,1,0,6.0,3,0
5038751,1.0,1.0,1.0,2,157500.0,0.0,1.0,1.0,5.0,-14192.0,-626,1,0,0,0,4.0,4,0
5099900,1.0,1.0,1.0,0,157500.0,0.0,4.0,1.0,1.0,-20341.0,-6853,1,0,0,0,8.0,2,0
5116676,1.0,1.0,1.0,3,270000.0,3.0,4.0,1.0,1.0,-13427.0,-458,1,1,0,0,8.0,5,0
5061321,0.0,1.0,1.0,1,261000.0,2.0,1.0,1.0,1.0,-15050.0,-1628,1,0,0,0,10.0,3,0
5139410,0.0,1.0,1.0,2,135000.0,2.0,4.0,1.0,1.0,-14439.0,-6094,1,1,0,0,3.0,4,0
5048486,1.0,1.0,1.0,0,202500.0,3.0,4.0,1.0,1.0,-12992.0,-734,1,1,1,0,4.0,2,0
5139658,0.0,0.0,1.0,0,157500.0,1.0,3.0,1.0,1.0,-23483.0,365243,1,0,0,0,8.0,2,0
5091280,1.0,0.0,1.0,1,103500.0,3.0,4.0,1.0,1.0,-11822.0,-657,1,1,0,0,8.0,3,0
5023186,1.0,1.0,1.0,0,135000.0,3.0,4.0,1.0,1.0,-17235.0,-2700,1,0,1,0,3.0,2,0
5054307,1.0,0.0,0.0,1,135000.0,3.0,4.0,1.0,1.0,-10116.0,-880,1,0,0,0,8.0,3,0
5116879,0.0,0.0,0.0,0,112500.0,3.0,1.0,3.0,5.0,-11061.0,-157,1,1,1,0,6.0,1,0
5050453,1.0,0.0,1.0,1,231750.0,3.0,4.0,1.0,1.0,-14247.0,-135,1,0,0,0,10.0,3,0
5022804,0.0,1.0,1.0,0,202500.0,3.0,1.0,4.0,1.0,-11998.0,-1497,1,0,0,0,10.0,1,0
5091374,1.0,1.0,1.0,0,247500.0,3.0,4.0,1.0,1.0,-15366.0,-1266,1,1,1,0,4.0,2,0
5135484,0.0,0.0,1.0,0,135000.0,2.0,1.0,3.0,2.0,-10660.0,-1935,1,0,0,0,3.0,1,0
5054188,0.0,0.0,0.0,0,135000.0,3.0,4.0,1.0,1.0,-11390.0,-515,1,0,1,0,14.0,2,0
5054626,0.0,0.0,1.0,0,112500.0,1.0,4.0,4.0,1.0,-22034.0,365243,1,0,0,0,8.0,1,0
5068548,1.0,1.0,1.0,0,117000.0,0.0,4.0,1.0,1.0,-19351.0,-1023,1,0,0,0,8.0,2,0
5053472,1.0,0.0,1.0,0,112500.0,3.0,4.0,1.0,1.0,-18516.0,-2129,1,1,1,0,9.0,2,0
5105395,0.0,0.0,1.0,0,135000.0,3.0,2.0,3.0,1.0,-10932.0,-575,1,0,0,0,15.0,1,0
5029554,0.0,0.0,1.0,0,103500.0,1.0,4.0,4.0,1.0,-23751.0,365243,1,0,0,0,12.0,1,0
5089722,0.0,0.0,0.0,0,315000.0,0.0,4.0,2.0,1.0,-17617.0,-3262,1,1,1,1,12.0,1,0
5066562,0.0,0.0,0.0,0,180000.0,0.0,2.0,1.0,5.0,-8247.0,-430,1,1,0,1,14.0,2,0
5062547,0.0,0.0,1.0,3,247500.0,0.0,2.0,1.0,1.0,-12099.0,-2207,1,0,0,1,8.0,5,0
5010203,1.0,1.0,1.0,0,135000.0,3.0,3.0,1.0,5.0,-9981.0,-1866,1,0,0,1,8.0,2,0
5024665,0.0,0.0,1.0,0,157500.0,3.0,4.0,1.0,1.0,-14425.0,-4568,1,1,1,0,8.0,2,0
5089626,0.0,0.0,0.0,0,315000.0,0.0,1.0,1.0,1.0,-16188.0,-309,1,1,1,1,14.0,2,0
5021373,0.0,0.0,1.0,0,247500.0,3.0,1.0,1.0,1.0,-22100.0,-578,1,0,0,1,10.0,2,0
5054699,1.0,1.0,1.0,0,157500.0,3.0,1.0,1.0,1.0,-13086.0,-6908,1,0,0,0,8.0,2,0
5051180,1.0,1.0,0.0,1,247500.0,3.0,4.0,1.0,1.0,-13086.0,-1931,1,0,1,0,8.0,3,0
5143515,0.0,0.0,1.0,0,247500.0,1.0,4.0,3.0,1.0,-23280.0,365243,1,0,0,0,6.0,1,0
5018461,0.0,0.0,1.0,1,166500.0,3.0,4.0,1.0,1.0,-20208.0,-8033,1,0,1,0,6.0,3,0
5096300,0.0,0.0,0.0,1,112500.0,0.0,4.0,1.0,1.0,-9320.0,-2257,1,0,0,0,6.0,3,0
5148897,1.0,0.0,1.0,0,90900.0,1.0,4.0,1.0,1.0,-22233.0,365243,1,0,1,0,8.0,2,0
5025047,0.0,1.0,0.0,3,112500.0,3.0,4.0,1.0,1.0,-11731.0,-3776,1,1,1,0,8.0,5,0
5092164,0.0,1.0,1.0,0,45900.0,1.0,4.0,4.0,1.0,-20282.0,365243,1,0,1,0,8.0,1,0
5053143,1.0,0.0,1.0,1,126000.0,3.0,4.0,0.0,1.0,-12301.0,-140,1,0,1,0,8.0,3,0
5038510,0.0,0.0,1.0,0,103500.0,3.0,2.0,1.0,1.0,-11855.0,-4583,1,0,0,0,8.0,2,0
5023482,0.0,0.0,1.0,1,119250.0,3.0,4.0,1.0,1.0,-15931.0,-4404,1,1,1,0,3.0,3,0
5054099,1.0,1.0,0.0,2,202500.0,3.0,1.0,1.0,1.0,-11736.0,-727,1,0,0,0,4.0,4,0
5062713,0.0,0.0,1.0,1,157500.0,3.0,4.0,1.0,1.0,-14510.0,-3805,1,0,0,0,3.0,3,0
5088851,0.0,1.0,1.0,0,112500.0,3.0,1.0,1.0,1.0,-11353.0,-2316,1,0,0,1,0.0,2,0
5111117,0.0,0.0,1.0,1,315000.0,3.0,1.0,1.0,1.0,-11602.0,-1455,1,0,0,0,10.0,3,0
5118115,1.0,0.0,0.0,1,270000.0,0.0,4.0,1.0,1.0,-13538.0,-5422,1,1,1,0,4.0,3,0
5024258,1.0,0.0,1.0,0,162000.0,3.0,4.0,3.0,1.0,-11495.0,-581,1,0,0,0,16.0,1,0
5113976,1.0,1.0,0.0,0,270000.0,3.0,2.0,1.0,1.0,-11955.0,-893,1,1,1,1,8.0,2,0
5099907,0.0,0.0,1.0,2,112500.0,3.0,2.0,1.0,1.0,-10927.0,-1860,1,0,0,0,3.0,4,0
5092332,0.0,0.0,1.0,0,58500.0,1.0,4.0,3.0,1.0,-24946.0,365243,1,0,1,0,11.0,1,0
5038932,0.0,0.0,1.0,0,94500.0,0.0,1.0,2.0,1.0,-14548.0,-6317,1,0,1,0,11.0,1,0
5078924,1.0,0.0,1.0,0,270000.0,3.0,4.0,1.0,1.0,-16116.0,-1000,1,0,1,0,8.0,2,0
5068390,0.0,1.0,1.0,1,270000.0,3.0,1.0,2.0,1.0,-14052.0,-140,1,0,1,1,14.0,2,0
5046036,0.0,1.0,1.0,0,99000.0,1.0,4.0,0.0,1.0,-21527.0,365243,1,0,0,0,12.0,2,0
5033788,0.0,0.0,1.0,1,315000.0,3.0,1.0,2.0,1.0,-15738.0,-4766,1,1,1,0,12.0,2,0
5010781,0.0,1.0,1.0,1,157500.0,0.0,1.0,1.0,1.0,-14474.0,-2259,1,0,0,1,3.0,3,0
5022761,0.0,0.0,1.0,0,180000.0,3.0,4.0,1.0,1.0,-9791.0,-1344,1,0,0,1,14.0,2,0
5041980,0.0,0.0,0.0,0,211500.0,0.0,1.0,1.0,5.0,-14636.0,-4690,1,1,1,0,8.0,2,0
5113854,1.0,0.0,0.0,0,202500.0,3.0,4.0,3.0,1.0,-15323.0,-8290,1,1,0,0,8.0,1,0
5126612,0.0,1.0,0.0,0,180000.0,1.0,4.0,4.0,1.0,-20395.0,365243,1,0,1,0,8.0,1,0
5132264,0.0,0.0,0.0,0,144000.0,3.0,4.0,1.0,1.0,-17001.0,-2052,1,0,1,0,8.0,2,0
5142136,0.0,0.0,0.0,2,144000.0,3.0,4.0,1.0,1.0,-17001.0,-5004,1,0,0,0,11.0,4,0
5088163,0.0,0.0,1.0,0,270000.0,3.0,4.0,3.0,1.0,-12922.0,-923,1,0,0,0,3.0,1,0
5146086,1.0,0.0,0.0,0,148500.0,3.0,4.0,3.0,2.0,-14122.0,-1193,1,0,0,1,8.0,1,0
5139553,0.0,1.0,1.0,2,157500.0,0.0,1.0,1.0,1.0,-13584.0,-6337,1,0,1,0,11.0,4,0
5041474,0.0,0.0,1.0,0,90000.0,0.0,1.0,1.0,1.0,-9006.0,-793,1,0,0,1,14.0,2,0
5025020,0.0,0.0,1.0,0,148500.0,1.0,4.0,1.0,1.0,-21512.0,365243,1,0,0,0,11.0,2,0
5118270,0.0,0.0,0.0,0,99000.0,3.0,4.0,1.0,5.0,-19566.0,-5453,1,1,0,0,11.0,2,0
5095324,0.0,0.0,1.0,0,315000.0,1.0,4.0,4.0,1.0,-22854.0,365243,1,0,1,0,0.0,1,0
5142290,0.0,0.0,1.0,1,162000.0,2.0,1.0,0.0,1.0,-15027.0,-88,1,0,0,0,0.0,3,0
5148792,0.0,0.0,1.0,0,202500.0,0.0,4.0,4.0,1.0,-17450.0,-5495,1,0,0,0,10.0,1,0
5062031,0.0,1.0,1.0,0,225000.0,3.0,1.0,3.0,1.0,-9688.0,-593,1,0,1,1,0.0,1,0
5088836,0.0,0.0,1.0,0,612000.0,2.0,4.0,1.0,1.0,-12563.0,-3715,1,0,0,1,0.0,2,0
5035418,0.0,0.0,1.0,0,292500.0,3.0,1.0,1.0,1.0,-21111.0,-4816,1,0,0,0,3.0,2,0
5089896,0.0,0.0,1.0,0,67500.0,1.0,1.0,3.0,2.0,-23694.0,365243,1,0,0,1,11.0,1,0
5137407,0.0,0.0,0.0,0,157500.0,3.0,1.0,2.0,1.0,-17237.0,-3000,1,0,0,0,11.0,1,0
5086060,0.0,0.0,1.0,0,135000.0,2.0,4.0,1.0,1.0,-20542.0,-9422,1,0,1,0,3.0,2,0
5095117,0.0,0.0,1.0,0,67500.0,3.0,1.0,1.0,1.0,-14240.0,-1586,1,0,0,0,3.0,2,0
5067419,0.0,0.0,1.0,0,144000.0,1.0,4.0,1.0,1.0,-23334.0,365243,1,0,0,0,1.0,2,0
5041307,0.0,1.0,1.0,0,90000.0,1.0,4.0,1.0,1.0,-23118.0,365243,1,0,1,0,1.0,2,0
5146401,0.0,0.0,1.0,0,112500.0,3.0,4.0,2.0,1.0,-19682.0,-2104,1,1,0,0,1.0,1,0
5105137,0.0,0.0,1.0,0,112500.0,3.0,4.0,3.0,1.0,-9957.0,-1032,1,0,0,0,8.0,1,0
5053388,0.0,0.0,1.0,0,135000.0,3.0,4.0,0.0,1.0,-16300.0,-9698,1,0,0,1,10.0,2,0
5146467,1.0,1.0,0.0,0,360000.0,2.0,1.0,1.0,1.0,-9983.0,-1923,1,0,0,0,3.0,2,0
5113082,0.0,0.0,1.0,1,112500.0,3.0,1.0,3.0,1.0,-15303.0,-1131,1,0,0,0,3.0,2,0
5052755,1.0,0.0,1.0,0,225000.0,3.0,4.0,0.0,1.0,-10570.0,-1175,1,0,0,0,10.0,2,0
5092436,0.0,1.0,1.0,0,112500.0,1.0,4.0,1.0,1.0,-19921.0,365243,1,0,1,0,6.0,2,0
5022243,0.0,0.0,1.0,0,202500.0,3.0,4.0,1.0,1.0,-15231.0,-8375,1,0,0,1,6.0,2,0
5113020,1.0,1.0,1.0,0,202500.0,2.0,4.0,1.0,1.0,-14622.0,-2199,1,0,0,0,3.0,2,0
5058267,1.0,0.0,0.0,1,225000.0,0.0,4.0,1.0,5.0,-17868.0,-1912,1,0,0,0,4.0,3,0
5037247,1.0,1.0,1.0,2,112500.0,3.0,4.0,1.0,1.0,-12170.0,-926,1,0,0,0,8.0,4,0
5100461,1.0,1.0,1.0,1,202500.0,0.0,4.0,0.0,1.0,-12417.0,-2499,1,0,0,0,6.0,3,0
5096753,1.0,1.0,0.0,0,328500.0,3.0,1.0,1.0,1.0,-14897.0,-2654,1,1,1,0,8.0,2,0
5091778,1.0,0.0,1.0,2,112500.0,0.0,4.0,1.0,1.0,-10874.0,-1174,1,1,0,0,8.0,4,0
5038569,1.0,1.0,1.0,0,202500.0,3.0,4.0,1.0,1.0,-19974.0,-230,1,0,1,0,8.0,2,0
5069169,1.0,1.0,1.0,0,135000.0,3.0,4.0,1.0,1.0,-10314.0,-962,1,0,0,1,14.0,2,0
5065820,1.0,1.0,1.0,1,157500.0,3.0,4.0,1.0,1.0,-15438.0,-2276,1,0,0,0,8.0,3,0
5091048,0.0,0.0,1.0,2,270000.0,0.0,1.0,1.0,1.0,-15438.0,-2197,1,0,0,1,15.0,4,0
5097134,1.0,1.0,1.0,0,157500.0,3.0,4.0,1.0,1.0,-11382.0,-2468,1,1,1,0,4.0,2,0
5097106,0.0,0.0,1.0,0,193500.0,3.0,4.0,1.0,1.0,-21026.0,-11448,1,0,1,0,3.0,2,0
5099877,0.0,1.0,1.0,0,103500.0,1.0,4.0,1.0,1.0,-21671.0,365243,1,0,1,0,3.0,2,0
5033884,1.0,1.0,1.0,0,90000.0,3.0,4.0,1.0,1.0,-20063.0,-932,1,1,1,0,3.0,2,0
5097024,1.0,1.0,0.0,0,198000.0,0.0,1.0,1.0,1.0,-13643.0,-2956,1,0,0,0,10.0,2,0
5010412,0.0,0.0,1.0,0,202500.0,1.0,4.0,1.0,1.0,-21854.0,365243,1,0,0,0,16.0,2,0
5091144,1.0,1.0,0.0,0,225000.0,3.0,4.0,1.0,1.0,-10785.0,-1345,1,0,0,0,16.0,2,0
5088503,1.0,1.0,1.0,0,72000.0,3.0,1.0,1.0,1.0,-21897.0,-619,1,0,0,0,16.0,2,0
5126142,1.0,1.0,0.0,2,202500.0,3.0,4.0,1.0,1.0,-15904.0,-3787,1,0,0,0,8.0,4,0
5067020,0.0,1.0,1.0,1,247500.0,3.0,4.0,0.0,1.0,-17152.0,-1253,1,0,0,1,8.0,3,0
5061076,1.0,1.0,0.0,0,157500.0,2.0,4.0,1.0,1.0,-14926.0,-3242,1,1,0,0,11.0,2,0
5126527,0.0,0.0,0.0,0,225000.0,2.0,4.0,1.0,5.0,-12269.0,-196,1,0,1,0,11.0,2,0
5078931,1.0,0.0,0.0,0,112500.0,0.0,4.0,3.0,2.0,-15853.0,-298,1,0,1,0,8.0,1,0
5125471,1.0,1.0,1.0,1,450000.0,0.0,1.0,1.0,1.0,-17437.0,-1748,1,0,0,0,4.0,3,0
5025207,1.0,1.0,1.0,1,180000.0,0.0,4.0,1.0,1.0,-9901.0,-124,1,0,0,0,4.0,3,0
5042097,0.0,0.0,0.0,1,108000.0,3.0,4.0,2.0,1.0,-14349.0,-4082,1,0,1,0,10.0,2,0
5067653,0.0,0.0,1.0,0,787500.0,2.0,1.0,1.0,1.0,-17203.0,-1431,1,0,0,1,10.0,2,0
5089137,0.0,1.0,0.0,0,202500.0,0.0,4.0,0.0,5.0,-14228.0,-5330,1,0,1,0,8.0,2,0
5065601,1.0,0.0,1.0,0,157500.0,0.0,4.0,1.0,1.0,-20867.0,-1266,1,0,1,0,8.0,2,0
5112833,0.0,0.0,1.0,1,90000.0,3.0,4.0,2.0,5.0,-13200.0,-1017,1,0,1,1,14.0,2,0
5024636,0.0,0.0,1.0,0,225000.0,3.0,4.0,1.0,1.0,-19922.0,-1128,1,0,0,0,8.0,2,0
5050549,1.0,0.0,0.0,2,225000.0,3.0,1.0,0.0,1.0,-16768.0,-3088,1,1,0,0,8.0,4,0
5065763,0.0,0.0,1.0,0,90000.0,3.0,4.0,3.0,1.0,-14746.0,-693,1,0,0,0,1.0,1,0
5089269,0.0,0.0,0.0,0,72000.0,3.0,4.0,3.0,1.0,-18799.0,-1466,1,1,0,0,1.0,1,0
5061207,1.0,1.0,1.0,14,225000.0,3.0,4.0,2.0,1.0,-17754.0,-1689,1,0,0,0,4.0,15,0
5028684,1.0,0.0,1.0,0,157500.0,3.0,4.0,1.0,1.0,-9582.0,-3003,1,0,0,1,8.0,2,0
5028737,1.0,0.0,1.0,0,360000.0,0.0,4.0,1.0,1.0,-12483.0,-4039,1,0,0,0,10.0,2,0
5113406,1.0,1.0,1.0,0,450000.0,0.0,1.0,3.0,1.0,-10837.0,-588,1,0,0,1,14.0,1,0
5025741,0.0,1.0,0.0,0,216000.0,3.0,1.0,1.0,2.0,-11974.0,-282,1,0,1,0,14.0,2,0
5045992,0.0,0.0,1.0,0,157500.0,0.0,4.0,1.0,1.0,-15256.0,-4491,1,0,0,0,8.0,2,0
5054453,1.0,1.0,1.0,0,315000.0,3.0,1.0,1.0,1.0,-17914.0,-1155,1,0,0,0,8.0,2,0
5024586,0.0,1.0,1.0,2,315000.0,2.0,4.0,1.0,1.0,-12348.0,-1220,1,0,0,0,10.0,4,0
5090701,0.0,0.0,0.0,0,594000.0,1.0,1.0,3.0,2.0,-17387.0,365243,1,0,0,0,3.0,1,0
5091929,0.0,1.0,0.0,0,135000.0,3.0,4.0,1.0,1.0,-18197.0,-657,1,0,0,0,3.0,2,0
5149034,0.0,0.0,1.0,0,180000.0,2.0,1.0,1.0,1.0,-17483.0,-1203,1,0,0,0,3.0,2,0
5114114,1.0,1.0,0.0,0,157500.0,3.0,4.0,2.0,1.0,-17054.0,-712,1,0,1,0,16.0,1,0
5142579,0.0,1.0,1.0,1,234000.0,3.0,4.0,3.0,1.0,-20668.0,-2844,1,0,0,0,4.0,2,0
5046035,0.0,1.0,1.0,0,99000.0,1.0,4.0,0.0,1.0,-21527.0,365243,1,0,0,0,4.0,2,0
5050756,1.0,1.0,0.0,0,225000.0,0.0,4.0,1.0,1.0,-18058.0,-4031,1,1,0,0,4.0,2,0
5047853,1.0,1.0,1.0,1,292500.0,0.0,1.0,1.0,1.0,-12569.0,-3322,1,0,0,0,8.0,3,0
5009790,0.0,0.0,0.0,0,198000.0,1.0,4.0,4.0,1.0,-22002.0,365243,1,0,1,0,8.0,1,0
5135819,0.0,0.0,1.0,0,90000.0,0.0,4.0,1.0,1.0,-19482.0,-2878,1,0,0,0,8.0,2,0
5092287,0.0,0.0,1.0,0,247500.0,1.0,1.0,1.0,1.0,-22107.0,365243,1,0,0,0,6.0,2,0
5105743,1.0,1.0,0.0,2,112500.0,3.0,1.0,1.0,1.0,-11941.0,-6693,1,1,1,0,6.0,4,0
5028280,0.0,0.0,0.0,1,157500.0,0.0,2.0,1.0,5.0,-11941.0,-2760,1,0,0,0,10.0,3,0
5095896,0.0,0.0,0.0,1,112500.0,0.0,1.0,1.0,1.0,-16018.0,-2532,1,1,1,0,10.0,3,0
5024352,1.0,1.0,1.0,0,585000.0,0.0,4.0,1.0,5.0,-16653.0,-1646,1,0,0,0,4.0,2,0
5100027,0.0,1.0,0.0,0,180000.0,3.0,4.0,1.0,1.0,-19317.0,-11542,1,0,0,0,11.0,2,0
5028337,0.0,1.0,0.0,1,225000.0,3.0,1.0,3.0,5.0,-13861.0,-5408,1,0,0,0,8.0,2,0
5090788,0.0,1.0,1.0,1,225000.0,0.0,4.0,2.0,1.0,-10909.0,-1374,1,0,0,0,10.0,2,0
5046126,0.0,0.0,1.0,0,135000.0,3.0,4.0,1.0,1.0,-20301.0,-3092,1,1,1,0,10.0,2,0
5092265,1.0,0.0,1.0,0,112500.0,3.0,4.0,0.0,1.0,-17837.0,-351,1,0,0,0,16.0,2,0
5143319,0.0,1.0,1.0,0,112500.0,1.0,4.0,1.0,1.0,-20838.0,365243,1,0,0,0,8.0,2,0
5114354,1.0,1.0,0.0,0,180000.0,0.0,4.0,1.0,2.0,-9810.0,-2993,1,1,0,0,8.0,2,0
5117248,0.0,0.0,1.0,2,112500.0,3.0,4.0,1.0,1.0,-12974.0,-2379,1,0,0,0,8.0,4,0
5024386,0.0,0.0,0.0,0,117000.0,3.0,4.0,1.0,2.0,-13494.0,-1281,1,0,0,0,14.0,2,0
5026178,1.0,1.0,1.0,0,135000.0,3.0,4.0,1.0,1.0,-19171.0,-7804,1,1,0,0,8.0,2,0
5033439,1.0,1.0,0.0,2,270000.0,3.0,1.0,1.0,1.0,-11723.0,-3002,1,0,1,0,6.0,4,0
5089320,0.0,1.0,0.0,0,135000.0,0.0,1.0,1.0,1.0,-11616.0,-825,1,1,1,1,6.0,2,0
5053872,1.0,1.0,1.0,1,157500.0,3.0,4.0,1.0,1.0,-11627.0,-2128,1,0,0,0,14.0,3,0
5091735,0.0,1.0,1.0,0,243000.0,3.0,4.0,3.0,1.0,-14716.0,-2057,1,0,0,0,14.0,1,0
5105791,1.0,0.0,0.0,0,121500.0,2.0,2.0,3.0,1.0,-8947.0,-1611,1,1,0,0,8.0,1,0
5125928,1.0,0.0,1.0,1,135000.0,3.0,4.0,1.0,1.0,-11729.0,-652,1,0,0,0,8.0,3,0
5115662,1.0,1.0,1.0,0,225000.0,0.0,1.0,3.0,1.0,-15994.0,-2537,1,0,1,0,14.0,1,0
5029256,1.0,1.0,1.0,2,225000.0,3.0,1.0,1.0,1.0,-13456.0,-992,1,0,0,0,4.0,4,0
5136029,1.0,1.0,0.0,0,112500.0,2.0,4.0,1.0,1.0,-19532.0,-2331,1,0,0,0,8.0,2,0
5037157,0.0,0.0,1.0,0,157500.0,1.0,4.0,1.0,1.0,-22861.0,365243,1,0,1,0,8.0,2,0
5046531,1.0,1.0,0.0,0,202500.0,1.0,1.0,1.0,1.0,-20195.0,365243,1,0,0,0,8.0,2,0
5023177,0.0,0.0,1.0,1,337500.0,3.0,4.0,0.0,1.0,-17738.0,-4710,1,1,1,0,8.0,3,0
5021967,0.0,0.0,0.0,1,103500.0,3.0,4.0,1.0,1.0,-11720.0,-1191,1,0,0,0,14.0,3,0
5135530,0.0,1.0,1.0,0,99000.0,1.0,4.0,1.0,1.0,-21014.0,365243,1,0,0,0,3.0,2,0
5146534,0.0,1.0,0.0,1,67500.0,2.0,4.0,1.0,1.0,-15151.0,-1162,1,0,0,0,3.0,3,0
5126101,0.0,0.0,1.0,0,112500.0,1.0,4.0,1.0,1.0,-21042.0,365243,1,0,1,0,3.0,2,0
5088161,0.0,0.0,1.0,0,270000.0,3.0,4.0,3.0,1.0,-12922.0,-923,1,0,0,0,3.0,1,0
5100394,1.0,0.0,1.0,1,315000.0,0.0,4.0,1.0,1.0,-12287.0,-3900,1,0,0,0,3.0,3,0
5079035,0.0,0.0,1.0,0,135000.0,1.0,3.0,1.0,1.0,-22569.0,365243,1,0,0,0,4.0,2,0
5095631,1.0,1.0,0.0,1,180000.0,3.0,1.0,1.0,1.0,-11178.0,-219,1,0,0,0,4.0,3,0
5113647,0.0,0.0,1.0,0,225000.0,3.0,2.0,1.0,1.0,-12262.0,-223,1,0,0,1,10.0,2,0
5046336,0.0,0.0,0.0,1,85500.0,3.0,4.0,0.0,1.0,-10217.0,-900,1,1,0,0,0.0,3,0
5028781,0.0,0.0,1.0,0,135000.0,3.0,4.0,1.0,1.0,-15836.0,-3034,1,0,0,0,8.0,2,0
5125730,0.0,1.0,1.0,1,119700.0,3.0,1.0,1.0,1.0,-13058.0,-3329,1,0,1,0,8.0,3,0
5023724,1.0,1.0,0.0,1,495000.0,3.0,4.0,1.0,1.0,-10261.0,-235,1,0,1,0,8.0,3,0
5116369,1.0,0.0,1.0,0,112500.0,3.0,4.0,1.0,1.0,-19511.0,-3503,1,0,0,0,4.0,2,0
5062214,0.0,0.0,1.0,2,153000.0,0.0,1.0,1.0,1.0,-13283.0,-1324,1,0,0,0,0.0,4,0
5009023,0.0,0.0,1.0,2,216000.0,2.0,1.0,1.0,1.0,-15444.0,-3112,1,0,0,1,14.0,4,0
5029191,0.0,0.0,1.0,0,202500.0,3.0,4.0,1.0,1.0,-17420.0,-2959,1,0,0,0,14.0,2,0
5028946,0.0,0.0,1.0,0,90000.0,2.0,4.0,1.0,1.0,-17420.0,-234,1,0,0,0,11.0,2,0
5068470,0.0,0.0,0.0,1,108000.0,0.0,4.0,1.0,1.0,-15150.0,-719,1,0,0,0,11.0,3,0
5045828,0.0,0.0,1.0,0,270000.0,1.0,1.0,1.0,1.0,-22340.0,365243,1,0,0,0,8.0,2,0
5095930,0.0,0.0,0.0,0,76500.0,1.0,4.0,1.0,1.0,-20592.0,365243,1,0,1,0,8.0,2,0
5090049,0.0,0.0,1.0,0,69372.0,3.0,4.0,1.0,1.0,-15887.0,-217,1,1,1,0,8.0,2,0
5067730,0.0,0.0,1.0,1,135000.0,0.0,2.0,1.0,1.0,-10288.0,-2616,1,1,1,0,10.0,3,0
5092239,0.0,0.0,0.0,0,117000.0,3.0,4.0,1.0,1.0,-20754.0,-2330,1,0,0,0,14.0,2,0
5105560,0.0,0.0,1.0,0,202500.0,0.0,4.0,0.0,1.0,-16817.0,-4410,1,0,0,1,14.0,2,0
5099914,0.0,0.0,1.0,2,126000.0,3.0,4.0,1.0,1.0,-10020.0,-1587,1,1,1,0,14.0,4,0
5053032,0.0,0.0,1.0,0,135000.0,1.0,4.0,1.0,1.0,-20755.0,365243,1,0,0,0,4.0,2,0
5150038,1.0,0.0,0.0,0,180000.0,3.0,4.0,3.0,5.0,-12784.0,-1537,1,0,0,0,4.0,1,0
5053678,0.0,1.0,1.0,0,225000.0,0.0,4.0,3.0,1.0,-12075.0,-1430,1,0,1,0,6.0,1,0
5087538,1.0,0.0,1.0,0,81000.0,0.0,1.0,3.0,1.0,-9874.0,-1928,1,0,1,0,8.0,1,0
5050440,0.0,1.0,1.0,1,157500.0,3.0,2.0,0.0,1.0,-13046.0,-2753,1,0,0,0,4.0,3,0
